session_date,side,entry_dt,exit_dt,bars_held,entry_price,exit_price,stop_price,target_at_entry,vwap_at_signal,dev_pct,exit_reason,lots,commission,pnl,r_multiple,equity
2024-01-02,-1,2024-01-02 05:55:00,2024-01-02 11:34:20,68,2074.661,2071.527576086956,2087.1089660000002,2068.231302816901,2068.231302816901,0.3146261820056911,tp,0.1,0.7000000000000001,30.634239130442257,0.25172176024935966,10030.634239130442
2024-01-02,1,2024-01-02 15:35:00,2024-01-02 23:59:55,89,2064.19,2059.645,2051.80486,2070.4661051693406,2070.4661051693406,-0.3045983295063431,session_end,0.1,0.7000000000000001,-46.15000000000073,-0.36697203261328676,9984.484239130441
2024-01-03,1,2024-01-03 09:45:00,2024-01-03 12:27:35,33,2055.134,2042.803196,2042.803196,2062.8336566951566,2062.8336566951566,-0.37740108951049617,sl,0.1,0.7000000000000001,-124.00803999999944,-1.0,9860.476199130442
2024-01-03,1,2024-01-03 12:35:00,2024-01-03 14:37:05,25,2044.619,2032.3512859999998,2032.3512859999998,2060.3620695364243,2060.3620695364243,-0.7684848100502515,sl,0.1,0.7000000000000001,-123.3771400000007,-1.0,9737.099059130442
2024-01-03,1,2024-01-03 14:45:00,2024-01-03 23:59:55,99,2035.089,2042.835,2022.878466,2057.6091760828626,2057.6091760828626,-1.0936078796898052,session_end,0.1,0.7000000000000001,76.76000000000094,0.6343702904393912,9813.859059130442
2024-01-04,1,2024-01-04 14:50:00,2024-01-04 15:13:45,5,2036.632,2044.9329816849818,2024.412208,2045.0457331460677,2045.0457331460677,-0.4130094994537916,tp,0.1,0.7000000000000001,82.30981684981707,0.679306299565626,9896.16887598026
2024-01-05,1,2024-01-05 10:10:00,2024-01-05 13:31:45,41,2037.855,2025.62787,2025.62787,2044.3752909836053,2044.3752909836053,-0.31800868520951986,sl,0.1,0.7000000000000001,-122.97129999999989,-1.0,9773.197575980259
2024-01-05,1,2024-01-05 13:40:00,2024-01-05 14:01:05,5,2027.309,2042.7838035714276,2015.145146,2042.9578821138205,2042.9578821138205,-0.7659424724718195,tp,0.1,0.7000000000000001,154.0480357142763,1.2721957671826507,9927.245611694536
2024-01-05,-1,2024-01-05 15:05:00,2024-01-05 16:58:55,23,2057.496,2044.3516059113292,2069.840976,2042.9595681399626,2042.9595681399626,0.7116847580725649,tp,0.1,0.7000000000000001,130.7439408867088,1.064756552679489,10057.989552581244
2024-01-08,1,2024-01-08 03:50:00,2024-01-08 11:18:30,90,2036.171,2023.953974,2023.953974,2043.37193115942,2043.37193115942,-0.3557076931802579,sl,0.1,0.7000000000000001,-122.87026000000033,-1.0,9935.119292581245
2024-01-08,1,2024-01-08 11:25:00,2024-01-08 15:31:25,50,2020.827,2031.7868808243738,2008.702038,2035.1823454987837,2035.1823454987837,-0.7049415267636566,tp,0.1,0.7000000000000001,108.8988082437384,0.9039105297298048,10044.018100824982
2024-01-09,1,2024-01-09 16:05:00,2024-01-09 23:59:55,83,2027.765,2030.569,2015.59841,2034.4588791019012,2034.4588791019012,-0.3300326770362239,session_end,0.1,0.7000000000000001,27.3399999999986,0.23046720568374954,10071.358100824982
2024-01-10,-1,2024-01-10 10:05:00,2024-01-10 12:56:55,35,2039.052,2031.4372591397848,2051.2863119999997,2030.4679132231402,2030.4679132231402,0.42180360108545367,tp,0.1,0.7000000000000001,75.44740860215079,0.6224085882569607,10146.805509427131
2024-01-10,1,2024-01-10 15:05:00,2024-01-10 23:59:55,95,2025.11,2026.527,2012.9593399999999,2031.3148591160223,2031.3148591160223,-0.3045741081574362,session_end,0.1,0.7000000000000001,13.470000000001438,0.11661917953429211,10160.275509427134
2024-01-11,-1,2024-01-11 13:25:00,2024-01-11 13:30:05,2,2038.916,2031.7849999999999,2051.149496,2031.7458146997928,2031.7458146997928,0.35620525204706555,tp,0.1,0.7000000000000001,70.61000000000085,0.5829077804088096,10230.885509427135
2024-01-11,1,2024-01-11 16:25:00,2024-01-11 21:11:10,58,2019.282,2028.80144160105,2007.1663079999998,2031.3354297800342,2031.3354297800342,-0.5929316056550322,tp,0.1,0.7000000000000001,94.49441601050175,0.7857117530761026,10325.379925437635
2024-01-12,-1,2024-01-12 10:45:00,2024-01-12 13:31:00,34,2042.258,2054.511548,2054.511548,2035.5500878552964,2035.5500878552964,0.3306925329357053,sl,0.1,0.7000000000000001,-123.2354799999991,-1.0,10202.144445437638
