session_date,side,entry_dt,exit_dt,bars_held,entry_price,exit_price,stop_price,target_at_entry,vwap_at_signal,dev_pct,exit_reason,lots,commission,pnl,r_multiple,equity
2024-01-02,1,2024-01-02 15:40:00,2024-01-02 23:59:55,88,2057.6,2059.645,2037.024,2070.407160460993,2070.407160460993,-0.6184851320810744,session_end,0.1,0.7000000000000001,19.75000000000073,0.09938763608087435,10019.75
2024-01-03,1,2024-01-03 11:40:00,2024-01-03 23:59:55,136,2050.979,2042.835,2030.4692099999997,2061.461667857143,2061.461667857143,-0.5116839193089338,session_end,0.1,0.7000000000000001,-82.13999999999778,-0.3970786634090233,9937.610000000002
2024-01-05,1,2024-01-05 13:35:00,2024-01-05 14:01:05,6,2029.337,2042.7838035714276,2009.04363,2043.051928425357,2043.051928425357,-0.6711248125702165,tp,0.1,0.7000000000000001,133.7680357142761,0.6626205293368004,10071.378035714279
2024-01-05,-1,2024-01-05 15:05:00,2024-01-05 16:58:55,23,2057.496,2044.3516059113292,2078.07096,2042.9595681399626,2042.9595681399626,0.7116847580725649,tp,0.1,0.7000000000000001,130.7439408867088,0.6388539316076887,10202.121976600987
2024-01-08,1,2024-01-08 05:40:00,2024-01-08 15:31:25,119,2029.503,2031.7868808243738,2009.20797,2040.8579093137253,2040.8579093137253,-0.5578001908791945,tp,0.1,0.7000000000000001,22.138808243739096,0.11253399597704018,10224.260784844728
2024-01-11,1,2024-01-11 16:25:00,2024-01-11 21:11:10,58,2019.282,2028.80144160105,1999.08918,2031.3354297800342,2031.3354297800342,-0.5929316056550322,tp,0.1,0.7000000000000001,94.49441601050175,0.47142705184566513,10318.755200855228
2024-01-12,-1,2024-01-12 11:40:00,2024-01-12 17:46:20,74,2046.616,2041.585302034429,2067.08216,2036.3161273809517,2036.3161273809517,0.5055144670630346,tp,0.1,0.7000000000000001,49.6069796557088,0.24580565995628362,10368.362180510938
2024-01-16,1,2024-01-16 12:15:00,2024-01-16 23:59:55,129,2036.424,2027.998,2016.0597599999999,2047.3018866213151,2047.3018866213151,-0.5320117512952758,session_end,0.1,0.7000000000000001,-84.95999999999931,-0.4137645205517066,10283.402180510939
2024-01-17,1,2024-01-17 15:00:00,2024-01-17 23:59:55,96,2012.294,2009.416,1992.1710600000001,2024.3315175925934,2024.3315175925934,-0.5931349429797262,session_end,0.1,0.7000000000000001,-29.480000000001564,-0.14302085082995628,10253.922180510937
2024-01-18,-1,2024-01-18 21:35:00,2024-01-18 23:59:55,17,2023.202,2023.854,2043.43402,2012.866647361646,2012.866647361646,0.5149050808675746,session_end,0.1,0.7000000000000001,-7.220000000000437,-0.03222614449768467,10246.702180510936
2024-01-19,-1,2024-01-19 13:20:00,2024-01-19 14:46:35,18,2037.407,2026.9241854990591,2057.78107,2026.1640989583334,2026.1640989583334,0.5584395186689826,tp,0.1,0.7000000000000001,104.12814500940776,0.5145174479591332,10350.830325520345
2024-01-24,1,2024-01-24 15:35:00,2024-01-24 23:58:55,89,2018.406,2016.27,1998.22194,2028.6138502673803,2028.6138502673803,-0.5072108852073612,session_end,0.1,0.7000000000000001,-22.059999999999672,-0.1058260825621784,10328.770325520345
2024-01-30,-1,2024-01-30 14:20:00,2024-01-30 15:15:00,12,2045.338,2035.0916129326042,2065.79138,2034.4591889534881,2034.4591889534881,0.5388071240765755,tp,0.1,0.7000000000000001,101.76387067395744,0.5009630226102321,10430.534196194301
2024-01-31,-1,2024-01-31 14:40:00,2024-01-31 19:00:10,53,2047.858,2039.9310482456146,2068.33658,2036.8452017045463,2036.8452017045463,0.5444595537340335,tp,0.1,0.7000000000000001,78.569517543853,0.3870850300355408,10509.103713738155
2024-02-01,1,2024-02-01 11:00:00,2024-02-01 13:40:30,33,2031.974,2040.9780182926834,2011.65426,2042.921929292929,2042.921929292929,-0.5359445770264242,tp,0.1,0.7000000000000001,89.3401829268344,0.44311680625261346,10598.443896664989
2024-02-01,-1,2024-02-01 16:05:00,2024-02-01 23:59:55,83,2055.046,2055.058,2075.5964599999998,2041.9042435233166,2041.9042435233166,0.6456353924773526,session_end,0.1,0.7000000000000001,-0.8200000000017099,-0.0005839285349413602,10597.623896664987
